algorithm_id,algorithm,start_city,end_city,days,season,mtu,pref_label,nature,culture,food,sport,total_score,interest_matching,tu_utilization,city_visit_efficiency,geographic_coverage,long_travel_penalty,travel_streak_smoothness,stay_streak_smoothness,runtime_seconds,violations
1,route_planner_greedy:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,77.8715401,0.7093023,0.85,0.75,0.7372666,0.7986959,1.0,1.0,0.003889,-
2,route_planner_greedy_local:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,82.5587792,0.8717949,0.7833333,0.75,0.7372666,0.7986959,1.0,1.0,0.172434,-
3,route_planner:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,86.1475433,0.8780488,0.8166667,1.0,0.7091304,0.8487208,0.8083343,1.0,0.196508,-
1,route_planner_greedy:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,79.4311453,0.6583333,0.95,0.75,0.730003,0.9939434,1.0,1.0,0.003541,-
2,route_planner_greedy_local:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,86.521725,0.8894928,0.8833333,0.75,0.730003,0.9939434,1.0,1.0,0.271725,-
3,route_planner:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,87.2847649,0.9148936,0.9,0.75,0.730003,0.9939434,0.9248019,1.0,0.262504,-
1,route_planner_greedy:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,82.4114724,0.7435897,0.9666667,0.75,0.7090554,1.0,1.0,1.0,0.003606,-
2,route_planner_greedy_local:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,82.4114724,0.7435897,0.9666667,0.75,0.7090554,1.0,1.0,1.0,0.076766,-
3,route_planner:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,82.4114724,0.7435897,0.9666667,0.75,0.7090554,1.0,1.0,1.0,0.292344,-
1,route_planner_greedy:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,sport_culture,0.2,0.3,0.1,0.4,81.1214083,0.7067308,0.9666667,0.75,0.7090554,1.0,1.0,1.0,0.003509,-
2,route_planner_greedy_local:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,sport_culture,0.2,0.3,0.1,0.4,81.1214083,0.7067308,0.9666667,0.75,0.7090554,1.0,1.0,1.0,0.077953,-
3,route_planner:RoutePlanner,"Lugano, Switzerland","Zurich, Switzerland",6,summer,10,sport_culture,0.2,0.3,0.1,0.4,83.438908,0.786859,0.9666667,0.75,0.7016556,1.0,0.9248019,1.0,0.260145,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,balanced,0.25,0.25,0.25,0.25,85.4242585,0.8571429,0.9166667,0.75,0.6949506,1.0,1.0,1.0,0.002732,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,balanced,0.25,0.25,0.25,0.25,85.4242585,0.8571429,0.9166667,0.75,0.6949506,1.0,1.0,1.0,0.042379,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,balanced,0.25,0.25,0.25,0.25,85.4242585,0.8571429,0.9166667,0.75,0.6949506,1.0,1.0,1.0,0.268949,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,nature_sport,0.4,0.1,0.2,0.3,87.3687029,0.8888889,0.9722222,0.75,0.6949506,1.0,1.0,1.0,0.002815,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,nature_sport,0.4,0.1,0.2,0.3,87.3687029,0.8888889,0.9722222,0.75,0.6949506,1.0,1.0,1.0,0.048389,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,nature_sport,0.4,0.1,0.2,0.3,87.3687029,0.8888889,0.9722222,0.75,0.6949506,1.0,1.0,1.0,0.097521,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,culture_food,0.1,0.4,0.3,0.2,87.2051725,0.8723118,1.0,0.75,0.6949506,1.0,1.0,1.0,0.00228,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,culture_food,0.1,0.4,0.3,0.2,87.2051725,0.8723118,1.0,0.75,0.6949506,1.0,1.0,1.0,0.03803,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,culture_food,0.1,0.4,0.3,0.2,87.2051725,0.8723118,1.0,0.75,0.6949506,1.0,1.0,1.0,0.185422,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,sport_culture,0.2,0.3,0.1,0.4,88.2871617,0.9032258,1.0,0.75,0.6949506,1.0,1.0,1.0,0.002381,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,sport_culture,0.2,0.3,0.1,0.4,88.2871617,0.9032258,1.0,0.75,0.6949506,1.0,1.0,1.0,0.045441,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,6,sport_culture,0.2,0.3,0.1,0.4,88.2871617,0.9032258,1.0,0.75,0.6949506,1.0,1.0,1.0,0.104335,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,balanced,0.25,0.25,0.25,0.25,83.1776369,0.8108108,0.875,0.75,0.6949506,1.0,1.0,1.0,0.002808,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,balanced,0.25,0.25,0.25,0.25,83.1776369,0.8108108,0.875,0.75,0.6949506,1.0,1.0,1.0,0.047066,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,balanced,0.25,0.25,0.25,0.25,83.1776369,0.8108108,0.875,0.75,0.6949506,1.0,1.0,1.0,0.118364,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,nature_sport,0.4,0.1,0.2,0.3,78.7228696,0.6388889,0.9791667,0.75,0.6949506,1.0,1.0,1.0,0.003132,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,nature_sport,0.4,0.1,0.2,0.3,77.4060624,0.7697368,0.875,0.5,0.6560182,1.0,1.0,1.0,0.051449,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,nature_sport,0.4,0.1,0.2,0.3,80.4276255,0.7697368,0.9166667,0.75,0.6296776,1.0,0.8083343,1.0,0.149058,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,culture_food,0.1,0.4,0.3,0.2,78.1045624,0.6981707,1.0,0.75,0.5963581,0.8473216,1.0,1.0,0.003523,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,culture_food,0.1,0.4,0.3,0.2,78.1045624,0.6981707,1.0,0.75,0.5963581,0.8473216,1.0,1.0,0.052942,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,culture_food,0.1,0.4,0.3,0.2,79.3188467,0.6981707,0.9791667,0.75,0.5963581,1.0,1.0,1.0,0.207793,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,sport_culture,0.2,0.3,0.1,0.4,80.7563418,0.6984127,0.9791667,0.75,0.6916265,1.0,1.0,1.0,0.003225,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,sport_culture,0.2,0.3,0.1,0.4,80.7563418,0.6984127,0.9791667,0.75,0.6916265,1.0,1.0,1.0,0.051366,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,8,sport_culture,0.2,0.3,0.1,0.4,80.7563418,0.6984127,0.9791667,0.75,0.6916265,1.0,1.0,1.0,0.168631,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,81.0753301,0.7307692,0.95,0.75,0.6916265,1.0,0.9248019,1.0,0.003336,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,83.6650737,0.8333333,0.8833333,0.75,0.6916265,1.0,0.9248019,1.0,0.120565,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,83.6650737,0.8333333,0.8833333,0.75,0.6916265,1.0,0.9248019,1.0,0.17023,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,77.9737563,0.6314103,0.95,0.75,0.6916265,1.0,1.0,1.0,0.003551,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,78.6468332,0.650641,0.95,0.75,0.6916265,1.0,1.0,1.0,0.162795,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,78.6468332,0.650641,0.95,0.75,0.6916265,1.0,1.0,1.0,0.245736,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,79.0297004,0.6401515,1.0,0.75,0.6916265,1.0,1.0,1.0,0.003498,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,83.368445,0.8069728,0.9,0.75,0.6916265,1.0,1.0,1.0,0.163354,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,83.368445,0.8069728,0.9,0.75,0.6916265,1.0,1.0,1.0,0.24704,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,sport_culture,0.2,0.3,0.1,0.4,78.6821201,0.6430818,0.9666667,0.75,0.6949506,1.0,1.0,1.0,0.003582,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,sport_culture,0.2,0.3,0.1,0.4,78.6821201,0.6430818,0.9666667,0.75,0.6949506,1.0,1.0,1.0,0.075661,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",6,summer,10,sport_culture,0.2,0.3,0.1,0.4,78.6821201,0.6430818,0.9666667,0.75,0.6949506,1.0,1.0,1.0,0.238267,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,balanced,0.25,0.25,0.25,0.25,81.4004559,0.7142857,0.9444444,0.75,0.7322526,1.0,1.0,1.0,0.002271,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,balanced,0.25,0.25,0.25,0.25,86.4004559,0.8571429,0.9444444,0.75,0.7322526,1.0,1.0,1.0,0.067019,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,balanced,0.25,0.25,0.25,0.25,89.3436424,0.8571429,1.0,1.0,0.6867981,1.0,0.8083343,1.0,0.17229,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,nature_sport,0.4,0.1,0.2,0.3,84.9581483,0.8397436,0.8888889,0.75,0.7322526,1.0,1.0,1.0,0.002918,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,nature_sport,0.4,0.1,0.2,0.3,84.9581483,0.8397436,0.8888889,0.75,0.7322526,1.0,1.0,1.0,0.036124,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,nature_sport,0.4,0.1,0.2,0.3,85.8682156,0.858631,0.9444444,0.75,0.7322526,1.0,0.9248019,0.9583333,0.08258,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,culture_food,0.1,0.4,0.3,0.2,80.9837893,0.702381,0.9444444,0.75,0.7322526,1.0,1.0,1.0,0.002724,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,culture_food,0.1,0.4,0.3,0.2,84.1087893,0.7916667,0.9444444,0.75,0.7322526,1.0,1.0,1.0,0.067545,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,culture_food,0.1,0.4,0.3,0.2,84.1087893,0.7916667,0.9444444,0.75,0.7322526,1.0,1.0,1.0,0.168209,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,sport_culture,0.2,0.3,0.1,0.4,85.4282337,0.8055556,1.0,0.75,0.7322526,1.0,1.0,1.0,0.004872,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,sport_culture,0.2,0.3,0.1,0.4,85.4282337,0.8055556,1.0,0.75,0.7322526,1.0,1.0,1.0,0.069671,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,6,sport_culture,0.2,0.3,0.1,0.4,85.4282337,0.8055556,1.0,0.75,0.7322526,1.0,1.0,1.0,0.139995,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,balanced,0.25,0.25,0.25,0.25,81.9966879,0.7777778,0.875,0.75,0.7322526,1.0,0.9248019,0.9583333,0.003657,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,balanced,0.25,0.25,0.25,0.25,81.9966879,0.7777778,0.875,0.75,0.7322526,1.0,0.9248019,0.9583333,0.067147,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,balanced,0.25,0.25,0.25,0.25,85.0814832,0.8421053,0.9166667,0.75,0.7322526,1.0,0.9248019,1.0,0.326336,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,nature_sport,0.4,0.1,0.2,0.3,82.1643448,0.7123016,1.0,0.75,0.7322526,1.0,1.0,1.0,0.003381,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,nature_sport,0.4,0.1,0.2,0.3,82.9245788,0.7697368,0.9166667,0.75,0.7322526,1.0,1.0,1.0,0.138479,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,nature_sport,0.4,0.1,0.2,0.3,86.615759,0.9230769,0.9166667,0.75,0.6456038,1.0,0.9248019,1.0,0.191442,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,culture_food,0.1,0.4,0.3,0.2,79.7053248,0.7002033,0.9791667,0.75,0.6963482,0.8815487,1.0,1.0,0.003305,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,culture_food,0.1,0.4,0.3,0.2,79.7053248,0.7002033,0.9791667,0.75,0.6963482,0.8815487,1.0,1.0,0.054773,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,culture_food,0.1,0.4,0.3,0.2,86.5879604,0.9298246,0.9166667,0.75,0.6280061,1.0,0.9248019,1.0,0.173001,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,sport_culture,0.2,0.3,0.1,0.4,74.4692313,0.75,1.0,0.75,0.7933039,0.0069673,1.0,1.0,0.003472,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,sport_culture,0.2,0.3,0.1,0.4,76.4751073,0.8162393,0.9791667,0.75,0.7933039,0.0069673,1.0,1.0,0.11684,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,8,sport_culture,0.2,0.3,0.1,0.4,88.0718786,0.9365079,1.0,0.75,0.6280061,1.0,0.9248019,1.0,0.158168,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,72.7559437,0.7857143,0.85,0.75,0.7503296,0.0001,1.0,1.0,0.003736,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,72.7559437,0.7857143,0.85,0.75,0.7503296,0.0001,1.0,1.0,0.10837,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,84.9706469,0.8555556,0.9,1.0,0.60549,0.9097766,0.6692175,1.0,0.423586,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,86.2754559,0.8583333,0.9333333,0.75,0.7322526,1.0,1.0,1.0,0.003686,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,86.2754559,0.8583333,0.9333333,0.75,0.7322526,1.0,1.0,1.0,0.077026,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,86.2754559,0.8583333,0.9333333,0.75,0.7322526,1.0,1.0,1.0,0.319246,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,86.1158325,0.8611111,1.0,0.75,0.6874178,1.0,0.9248019,0.9583333,0.004171,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,86.6019436,0.875,1.0,0.75,0.6874178,1.0,0.9248019,0.9583333,0.152891,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,86.6019436,0.875,1.0,0.75,0.6874178,1.0,0.9248019,0.9583333,0.265176,-
1,route_planner_greedy:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,sport_culture,0.2,0.3,0.1,0.4,76.2137918,0.8477564,0.9833333,0.75,0.7025871,0.0003511,1.0,1.0,0.003608,-
2,route_planner_greedy_local:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,sport_culture,0.2,0.3,0.1,0.4,76.2137918,0.8477564,0.9833333,0.75,0.7025871,0.0003511,1.0,1.0,0.101615,-
3,route_planner:RoutePlanner,"Bern, Switzerland","Zermatt, Switzerland",6,summer,10,sport_culture,0.2,0.3,0.1,0.4,86.4779913,0.8605769,0.9666667,0.75,0.7322526,1.0,0.9248019,1.0,0.269679,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,balanced,0.25,0.25,0.25,0.25,70.4417047,0.8333333,0.8611111,0.5,0.7095639,0.0214913,1.0,1.0,0.002137,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,balanced,0.25,0.25,0.25,0.25,59.9911838,0.5454545,0.8333333,0.5,0.684887,0.062697,1.0,1.0,0.03611,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,balanced,0.25,0.25,0.25,0.25,59.9911838,0.5454545,0.8333333,0.5,0.684887,0.062697,1.0,1.0,0.037995,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,nature_sport,0.4,0.1,0.2,0.3,68.5361573,0.725,0.9444444,0.5,0.766282,2.6e-05,1.0,1.0,0.002198,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,nature_sport,0.4,0.1,0.2,0.3,67.3992844,0.7916667,0.7777778,0.5,0.684887,0.062697,0.9248019,1.0,0.03865,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,nature_sport,0.4,0.1,0.2,0.3,67.3992844,0.7916667,0.7777778,0.5,0.684887,0.062697,0.9248019,1.0,0.040946,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,culture_food,0.1,0.4,0.3,0.2,65.7448168,0.575,0.8888889,0.5,0.6502874,0.5032172,1.0,1.0,0.001919,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,culture_food,0.1,0.4,0.3,0.2,56.9044798,0.4565217,0.8611111,0.5,0.6913444,0.0515377,0.9248019,1.0,0.041598,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,culture_food,0.1,0.4,0.3,0.2,56.9044798,0.4565217,0.8611111,0.5,0.6913444,0.0515377,0.9248019,1.0,0.04369,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,sport_culture,0.2,0.3,0.1,0.4,67.0113858,0.7222222,0.8888889,0.5,0.684887,0.062697,1.0,1.0,0.002064,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,sport_culture,0.2,0.3,0.1,0.4,67.0113858,0.7222222,0.8888889,0.5,0.684887,0.062697,1.0,1.0,0.057721,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,6,sport_culture,0.2,0.3,0.1,0.4,67.0113858,0.7222222,0.8888889,0.5,0.684887,0.062697,1.0,1.0,0.059727,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,balanced,0.25,0.25,0.25,0.25,61.7387189,0.5857143,0.8958333,0.5,0.6913444,0.0515377,0.9248019,0.9583333,0.002919,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,balanced,0.25,0.25,0.25,0.25,61.7387189,0.5857143,0.8958333,0.5,0.6913444,0.0515377,0.9248019,0.9583333,0.032022,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,balanced,0.25,0.25,0.25,0.25,61.7387189,0.5857143,0.8958333,0.5,0.6913444,0.0515377,0.9248019,0.9583333,0.035898,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,nature_sport,0.4,0.1,0.2,0.3,60.4234553,0.4679487,0.9791667,0.5,0.6749643,0.1733285,1.0,1.0,0.003051,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,nature_sport,0.4,0.1,0.2,0.3,72.2489589,0.8421053,0.9583333,0.5,0.684887,0.062697,1.0,1.0,0.047946,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,nature_sport,0.4,0.1,0.2,0.3,72.2489589,0.8421053,0.9583333,0.5,0.684887,0.062697,1.0,1.0,0.054909,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,culture_food,0.1,0.4,0.3,0.2,57.957911,0.4342105,0.9583333,0.5,0.6913444,0.0515377,1.0,1.0,0.00335,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,culture_food,0.1,0.4,0.3,0.2,63.3454501,0.5877193,0.9583333,0.5,0.684887,0.062697,1.0,1.0,0.053387,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,culture_food,0.1,0.4,0.3,0.2,63.3454501,0.5877193,0.9583333,0.5,0.684887,0.062697,1.0,1.0,0.056441,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,sport_culture,0.2,0.3,0.1,0.4,67.7972045,0.7149123,0.9583333,0.5,0.684887,0.062697,1.0,1.0,0.002989,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,sport_culture,0.2,0.3,0.1,0.4,67.7972045,0.7149123,0.9583333,0.5,0.684887,0.062697,1.0,1.0,0.06665,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,8,sport_culture,0.2,0.3,0.1,0.4,67.7972045,0.7149123,0.9583333,0.5,0.684887,0.062697,1.0,1.0,0.072745,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,68.4002747,0.8,0.8,0.5,0.684887,0.062697,1.0,1.0,0.003694,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,68.4002747,0.8,0.8,0.5,0.684887,0.062697,1.0,1.0,0.086124,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,10,balanced,0.25,0.25,0.25,0.25,68.4002747,0.8,0.8,0.5,0.684887,0.062697,1.0,1.0,0.090814,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,70.2072657,0.7638889,0.8833333,0.5,0.6668805,0.2717947,1.0,1.0,0.004005,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,70.2072657,0.7638889,0.8833333,0.5,0.6668805,0.2717947,1.0,1.0,0.122575,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,10,nature_sport,0.4,0.1,0.2,0.3,70.2072657,0.7638889,0.8833333,0.5,0.6668805,0.2717947,1.0,1.0,0.12987,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,70.8104446,0.7636054,0.95,0.5,0.6733379,0.2234186,1.0,1.0,0.003771,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,70.1065713,0.7395833,0.9333333,0.5,0.6668805,0.2717947,1.0,1.0,0.118145,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",6,summer,10,culture_food,0.1,0.4,0.3,0.2,70.1065713,0.7395833,0.9333333,0.5,0.6668805,0.2717947,1.0,1.0,0.127319,-
