algorithm_id,algorithm,start_city,end_city,days,season,mtu,pref_label,nature,culture,food,sport,total_score,interest_matching,tu_utilization,city_visit_efficiency,geographic_coverage,long_travel_penalty,travel_streak_smoothness,stay_streak_smoothness,runtime_seconds,violations
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,6,nature_sport,0.4,0.1,0.2,0.3,76.8206766,0.5109649,1.0,1.0,0.6916265,1.0,0.7125015,1.0,0.04137,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,6,culture_food,0.1,0.4,0.3,0.2,65.5069215,0.3903509,1.0,0.6666667,0.6030026,0.7799601,1.0,1.0,0.002091,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,6,culture_food,0.1,0.4,0.3,0.2,65.5069215,0.3903509,1.0,0.6666667,0.6030026,0.7799601,1.0,1.0,0.012842,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,6,culture_food,0.1,0.4,0.3,0.2,65.5069215,0.3903509,1.0,0.6666667,0.6030026,0.7799601,1.0,1.0,0.045852,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,balanced,0.25,0.25,0.25,0.25,63.4652729,0.2571429,0.975,0.6666667,0.6560182,1.0,1.0,1.0,0.007814,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,balanced,0.25,0.25,0.25,0.25,65.5347174,0.3055556,1.0,0.6666667,0.6560182,1.0,1.0,1.0,0.045352,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,balanced,0.25,0.25,0.25,0.25,65.5347174,0.3055556,1.0,0.6666667,0.6560182,1.0,1.0,1.0,0.10872,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,nature_sport,0.4,0.1,0.2,0.3,62.0901958,0.375,0.975,0.6666667,0.5678249,0.5822822,1.0,1.0,0.007275,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,nature_sport,0.4,0.1,0.2,0.3,62.0901958,0.375,0.975,0.6666667,0.5678249,0.5822822,1.0,1.0,0.021228,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,nature_sport,0.4,0.1,0.2,0.3,62.0901958,0.375,0.975,0.6666667,0.5678249,0.5822822,1.0,1.0,0.065087,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,culture_food,0.1,0.4,0.3,0.2,58.3323859,0.1960784,0.975,0.6666667,0.6030026,0.7799601,1.0,1.0,0.006822,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,culture_food,0.1,0.4,0.3,0.2,69.3446408,0.5,1.0,0.6666667,0.6030026,0.7799601,1.0,1.0,0.055803,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",4,winter,10,culture_food,0.1,0.4,0.3,0.2,69.3446408,0.5,1.0,0.6666667,0.6030026,0.7799601,1.0,1.0,0.113239,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,6,balanced,0.25,0.25,0.25,0.25,60.2563488,0.5,0.9166667,0.3333333,0.64383,0.4348898,1.0,1.0,0.001374,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,6,balanced,0.25,0.25,0.25,0.25,60.2563488,0.5,0.9166667,0.3333333,0.64383,0.4348898,1.0,1.0,0.023523,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,6,balanced,0.25,0.25,0.25,0.25,60.2563488,0.5,0.9166667,0.3333333,0.64383,0.4348898,1.0,1.0,0.024879,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,6,nature_sport,0.4,0.1,0.2,0.3,54.2826543,0.3076923,0.9583333,0.3333333,0.9425616,0.0,1.0,1.0,0.001712,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,6,nature_sport,0.4,0.1,0.2,0.3,54.2826543,0.3076923,0.9583333,0.3333333,0.9425616,0.0,1.0,1.0,0.014165,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,6,nature_sport,0.4,0.1,0.2,0.3,54.2826543,0.3076923,0.9583333,0.3333333,0.9425616,0.0,1.0,1.0,0.015572,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,6,culture_food,0.1,0.4,0.3,0.2,55.7396903,0.5,0.875,0.3333333,0.689931,0.0329711,0.8872029,1.0,0.001145,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,6,culture_food,0.1,0.4,0.3,0.2,55.7396903,0.5,0.875,0.3333333,0.689931,0.0329711,0.8872029,1.0,0.013002,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,6,culture_food,0.1,0.4,0.3,0.2,55.7396903,0.5,0.875,0.3333333,0.689931,0.0329711,0.8872029,1.0,0.014569,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,10,balanced,0.25,0.25,0.25,0.25,59.658576,0.4444444,0.975,0.3333333,0.9652014,0.0,1.0,1.0,0.005706,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,10,balanced,0.25,0.25,0.25,0.25,59.658576,0.4444444,0.975,0.3333333,0.9652014,0.0,1.0,1.0,0.026772,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,10,balanced,0.25,0.25,0.25,0.25,59.658576,0.4444444,0.975,0.3333333,0.9652014,0.0,1.0,1.0,0.030332,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,10,nature_sport,0.4,0.1,0.2,0.3,68.2016418,0.7822581,0.925,0.3333333,0.6567448,0.2660423,0.8872029,1.0,0.005313,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,10,nature_sport,0.4,0.1,0.2,0.3,68.2016418,0.7822581,0.925,0.3333333,0.6567448,0.2660423,0.8872029,1.0,0.017325,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,10,nature_sport,0.4,0.1,0.2,0.3,68.2016418,0.7822581,0.925,0.3333333,0.6567448,0.2660423,0.8872029,1.0,0.021372,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,10,culture_food,0.1,0.4,0.3,0.2,62.3591933,0.5216049,0.975,0.3333333,0.9652014,0.0,1.0,1.0,0.005625,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,10,culture_food,0.1,0.4,0.3,0.2,62.3591933,0.5216049,0.975,0.3333333,0.9652014,0.0,1.0,1.0,0.026975,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",4,winter,10,culture_food,0.1,0.4,0.3,0.2,62.3591933,0.5216049,0.975,0.3333333,0.9652014,0.0,1.0,1.0,0.030091,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,69.1572952,0.6153846,0.962963,0.8333333,0.725686,0.003976,0.949868,1.0,0.007322,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,72.2983208,0.7051282,0.962963,0.8333333,0.725686,0.003976,0.949868,1.0,0.284186,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,86.709063,0.9090909,0.962963,0.6666667,0.8223313,0.8111468,1.0,1.0,0.385436,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,68.8372694,0.5833333,0.962963,0.8333333,0.7792768,0.0037667,0.949868,1.0,0.007386,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,73.2890238,0.7105263,0.962963,0.8333333,0.7792768,0.0037667,0.949868,1.0,0.176091,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,79.6556873,0.7678571,0.9259259,0.6666667,0.8306328,0.7348969,0.8722229,0.9444444,0.35241,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,71.732932,0.6898148,0.9074074,0.8333333,0.7792768,0.0039811,0.949868,1.0,0.007742,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,74.5685801,0.7708333,0.9074074,0.8333333,0.7792768,0.0039811,0.949868,1.0,0.156225,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,87.4713736,0.9308712,0.962963,0.6666667,0.8223313,0.8111468,1.0,1.0,0.382487,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,71.9328478,0.6558442,1.0,0.8333333,0.7792768,0.0039811,0.949868,1.0,0.073152,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,82.614666,0.961039,1.0,0.8333333,0.7792768,0.0039811,0.949868,1.0,0.905071,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,89.2798868,0.9615385,0.9888889,0.8333333,0.6982241,0.8458231,0.8722229,1.0,1.210053,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,73.3174165,0.7023026,0.9777778,0.8333333,0.7854005,0.0039811,0.949868,1.0,0.107638,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,77.8843025,0.8327851,0.9777778,0.8333333,0.7854005,0.0039811,0.949868,1.0,0.797212,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,79.3550359,0.8111111,1.0,1.0,0.7846258,0.0086306,0.8220908,1.0,0.893513,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,70.4625366,0.7112269,0.9333333,0.6666667,0.805869,0.001,0.949868,0.9444444,0.081893,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,78.645407,0.9450231,0.9333333,0.6666667,0.805869,0.001,0.949868,0.9444444,0.763721,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,80.9230855,0.9450231,0.9444444,0.8333333,0.7854005,0.0039811,0.8997359,0.9722222,0.8124,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,67.1115644,0.4255319,1.0,0.6666667,0.4979072,1.0,0.949868,1.0,0.008458,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,67.1115644,0.4255319,1.0,0.6666667,0.4979072,1.0,0.949868,1.0,0.17171,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,67.1115644,0.4255319,1.0,0.6666667,0.4979072,1.0,0.949868,1.0,0.18106,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,59.3860245,0.3777174,1.0,0.5,0.6075747,0.4691184,1.0,0.9722222,0.007769,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,59.3860245,0.3777174,1.0,0.5,0.6075747,0.4691184,1.0,0.9722222,0.148623,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,59.3860245,0.3777174,1.0,0.5,0.6075747,0.4691184,1.0,0.9722222,0.167395,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,61.5176463,0.25,0.9814815,0.6666667,0.5530723,1.0,0.949868,1.0,0.007925,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,61.5176463,0.25,0.9814815,0.6666667,0.5530723,1.0,0.949868,1.0,0.18378,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,61.5176463,0.25,0.9814815,0.6666667,0.5530723,1.0,0.949868,1.0,0.181783,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,70.5815673,0.6756757,0.9555556,0.6666667,0.8522857,0.0065959,0.949868,1.0,0.091853,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,70.5815673,0.6756757,0.9555556,0.6666667,0.8522857,0.0065959,0.949868,1.0,0.375016,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,70.5815673,0.6756757,0.9555556,0.6666667,0.8522857,0.0065959,0.949868,1.0,0.5083,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,77.4229961,0.6965021,1.0,0.6666667,0.5530723,1.0,0.949868,1.0,0.085455,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,77.4229961,0.6965021,1.0,0.6666667,0.5530723,1.0,0.949868,1.0,0.314933,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,77.4229961,0.6965021,1.0,0.6666667,0.5530723,1.0,0.949868,1.0,0.41586,-
1,route_planner_greedy:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,71.6419856,0.6070602,0.9333333,0.6666667,0.7766951,0.4995113,0.949868,1.0,0.105787,-
2,route_planner_greedy_local:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,71.6419856,0.6070602,0.9333333,0.6666667,0.7766951,0.4995113,0.949868,1.0,0.325543,-
3,route_planner:RoutePlanner,"Zurich, Switzerland","Zurich, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,71.6419856,0.6070602,0.9333333,0.6666667,0.7766951,0.4995113,0.949868,1.0,0.403062,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,78.0551203,0.5952381,0.962963,0.8333333,0.7018668,1.0,0.949868,1.0,0.00836,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,90.0422998,0.9615385,0.9074074,0.8333333,0.7018668,1.0,0.949868,1.0,0.544461,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,90.0741442,0.9102564,0.9259259,1.0,0.6810551,1.0,0.8220908,1.0,0.473089,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,63.5734601,0.4718992,0.962963,0.6666667,0.6275717,0.3337857,1.0,0.9722222,0.006912,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,68.3215221,0.6075581,0.962963,0.6666667,0.6275717,0.3337857,1.0,0.9722222,0.190732,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,74.4587948,0.5398936,1.0,0.6666667,0.7301378,1.0,0.949868,0.9722222,0.247683,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,74.3419067,0.5248016,0.962963,0.8333333,0.6186711,1.0,0.949868,1.0,0.006588,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,76.7724622,0.594246,0.962963,0.8333333,0.6186711,1.0,0.949868,1.0,0.193689,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,76.7724622,0.594246,0.962963,0.8333333,0.6186711,1.0,0.949868,1.0,0.294932,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,81.0580443,0.6842105,0.9555556,0.8333333,0.7018668,1.0,0.949868,1.0,0.081328,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,90.2685706,0.9473684,0.9555556,0.8333333,0.7018668,1.0,0.949868,1.0,1.001575,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,91.2449708,0.9210526,0.9777778,1.0,0.6820672,1.0,0.8220908,1.0,1.218414,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,76.8158549,0.660473,0.9555556,0.8333333,0.6053063,0.8037034,0.949868,1.0,0.066928,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,86.9258267,0.963615,0.9222222,0.8333333,0.6053063,0.8037034,0.949868,1.0,1.171613,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,86.9258267,0.963615,0.9222222,0.8333333,0.6053063,0.8037034,0.949868,1.0,0.62652,-
1,route_planner_greedy:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,76.4622781,0.6507675,0.9666667,0.8333333,0.5932694,0.8037034,0.949868,1.0,0.066555,-
2,route_planner_greedy_local:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,83.0247781,0.8382675,0.9666667,0.8333333,0.5932694,0.8037034,0.949868,1.0,0.853027,-
3,route_planner:RoutePlanner,"Geneva, Switzerland","Lucerne, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,86.2257525,0.9385684,0.9444444,0.6666667,0.6399161,1.0,0.949868,0.9722222,0.947998,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,62.7410873,0.5128205,0.9444444,0.6666667,0.7228419,0.0033734,0.949868,1.0,0.008392,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,62.7410873,0.5128205,0.9444444,0.6666667,0.7228419,0.0033734,0.949868,1.0,0.165634,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,6,balanced,0.25,0.25,0.25,0.25,62.7410873,0.5128205,0.9444444,0.6666667,0.7228419,0.0033734,0.949868,1.0,0.188935,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,66.8416439,0.6849593,0.962963,0.5,0.7370328,0.0007019,1.0,0.9722222,0.009574,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,66.8416439,0.6849593,0.962963,0.5,0.7370328,0.0007019,1.0,0.9722222,0.096469,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,6,nature_sport,0.4,0.1,0.2,0.3,66.8416439,0.6849593,0.962963,0.5,0.7370328,0.0007019,1.0,0.9722222,0.105741,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,72.9248711,0.7398649,0.962963,0.6666667,0.8545381,0.0017745,0.949868,1.0,0.008391,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,72.9248711,0.7398649,0.962963,0.6666667,0.8545381,0.0017745,0.949868,1.0,0.093875,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,6,culture_food,0.1,0.4,0.3,0.2,72.9248711,0.7398649,0.962963,0.6666667,0.8545381,0.0017745,0.949868,1.0,0.103919,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,67.6025128,0.6133333,0.9666667,0.6666667,0.6799257,0.1687621,0.949868,1.0,0.083583,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,67.6025128,0.6133333,0.9666667,0.6666667,0.6799257,0.1687621,0.949868,1.0,0.353823,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,10,balanced,0.25,0.25,0.25,0.25,67.6025128,0.6133333,0.9666667,0.6666667,0.6799257,0.1687621,0.949868,1.0,0.415903,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,72.8037513,0.6718037,1.0,0.6666667,0.9694083,1.58e-05,0.949868,1.0,0.066594,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,72.8037513,0.6718037,1.0,0.6666667,0.9694083,1.58e-05,0.949868,1.0,0.274983,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,10,nature_sport,0.4,0.1,0.2,0.3,72.8037513,0.6718037,1.0,0.6666667,0.9694083,1.58e-05,0.949868,1.0,0.362749,-
1,route_planner_greedy:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,66.6937311,0.614726,0.9444444,0.5,0.9007762,1e-06,1.0,1.0,0.078884,-
2,route_planner_greedy_local:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,66.6937311,0.614726,0.9444444,0.5,0.9007762,1e-06,1.0,1.0,0.278976,-
3,route_planner:RoutePlanner,"St. Moritz, Switzerland","St. Moritz, Switzerland",9,summer,10,culture_food,0.1,0.4,0.3,0.2,66.6937311,0.614726,0.9444444,0.5,0.9007762,1e-06,1.0,1.0,0.34624,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,70.9548529,0.4358974,0.9444444,0.8333333,0.766329,0.7787502,0.949868,1.0,0.004744,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,82.6215195,0.7692308,0.9444444,0.8333333,0.766329,0.7787502,0.949868,1.0,0.375929,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,90.3772304,1.0,0.9444444,0.8333333,0.7260812,0.8458231,0.8722229,1.0,0.298796,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,68.7676469,0.5641026,0.9814815,0.8333333,0.8008456,0.0039811,0.949868,1.0,0.004411,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,68.7676469,0.5641026,0.9814815,0.8333333,0.8008456,0.0039811,0.949868,1.0,0.084608,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,nature_sport,0.4,0.1,0.2,0.3,76.2176324,0.7395833,0.8703704,0.5,0.8233812,0.7564832,1.0,0.9722222,0.216632,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,71.0561532,0.6546053,0.9444444,0.8333333,0.7792768,0.0039811,0.949868,1.0,0.005155,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,76.4289602,0.808114,0.9444444,0.8333333,0.7792768,0.0039811,0.949868,1.0,0.141638,-
3,route_planner:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,86.5652705,0.9034553,0.9259259,0.8333333,0.7894744,0.7815939,0.7794783,1.0,0.33744,-
1,route_planner_greedy:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,69.3660139,0.6575342,0.9333333,0.8333333,0.6708776,0.0039811,0.949868,1.0,0.024873,-
2,route_planner_greedy_local:RoutePlanner,"Interlaken, Switzerland","St. Moritz, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,73.2016303,0.7671233,0.9333333,0.8333333,0.6708776,0.0039811,0.949868,1.0,0.318785,-
